treat,control,nexp1,nexp2,age,education,Black,Hispanic,married,nodegree,earnings_1975,earnings_1978
0,0,1,0,21,12,0,0,1,0,8816.7,5729.032
0,0,1,0,25,12,1,0,0,0,8816.7,6266.129
0,0,1,0,22,12,0,0,1,0,8816.7,9939.871
0,0,1,0,22,12,0,0,1,0,8816.7,10741.93
0,0,1,0,23,12,1,0,1,0,8816.7,12174.19
0,0,1,0,18,12,0,0,0,0,8816.7,14322.58
0,0,1,0,27,12,1,0,0,0,8816.7,14322.58
0,0,1,0,21,12,1,0,0,0,8816.7,14859.68
0,0,1,0,25,12,0,0,1,0,8816.7,16112.9
0,0,1,0,21,13,0,0,1,0,8816.7,17903.23
0,0,1,0,27,12,0,0,1,0,8816.7,44758.07
0,0,1,0,23,12,0,0,1,0,8840.212,7161.291
0,0,1,0,21,12,0,0,1,0,8867.642,14995.74
0,0,1,0,23,14,1,0,1,0,8934.257,12532.26
0,0,1,0,23,16,1,0,0,0,9012.627,16490.66
0,0,1,0,31,17,0,0,1,0,9012.627,29465.13
0,0,1,0,27,12,1,0,1,0,9067.486,5370.968
0,0,1,0,21,12,1,0,1,0,9169.368,7161.291
0,0,1,0,23,12,1,0,1,0,9169.368,8271.29
0,0,1,0,19,12,0,0,1,0,9208.554,5550
0,0,1,0,46,12,0,0,1,0,9284.966,8504.032
0,0,1,0,24,12,0,0,1,0,9371.173,2864.516
0,0,1,0,20,13,0,1,0,0,9404.48,0
0,0,1,0,24,17,0,0,1,0,9404.48,5370.968
0,0,1,0,23,12,0,0,1,0,9404.48,9130.646
0,0,1,0,34,12,0,0,1,0,9404.48,9166.451
0,0,1,0,35,12,0,0,1,0,9404.48,9313.258
0,0,1,0,23,12,0,0,0,0,9404.48,11834.03
0,0,1,0,21,14,1,0,0,0,9420.155,5370.968
0,0,1,0,21,12,0,1,1,0,9496.566,8772.581
0,0,1,0,26,12,0,0,1,0,9561.222,0
0,0,1,0,23,13,0,0,1,0,9698.371,8593.549
0,0,1,0,27,12,0,1,1,0,9698.371,11279.03
0,0,1,0,50,12,0,1,1,0,9788.497,9846.774
0,0,1,0,27,12,1,0,1,0,9796.334,0
0,0,1,0,25,12,0,0,1,0,9796.334,2685.484
0,0,1,0,21,12,1,0,1,0,9796.334,4296.774
0,0,1,0,21,13,0,0,1,0,9796.334,8593.549
0,0,1,0,33,12,1,0,0,0,9796.334,8951.613
0,0,1,0,19,12,0,0,1,0,9796.334,9846.774
0,0,1,0,20,12,0,0,1,0,9796.334,10204.84
0,0,1,0,22,12,1,0,1,0,9796.334,10741.93
0,0,1,0,32,12,0,0,1,0,9796.334,11458.07
0,0,1,0,24,13,0,0,1,0,9796.334,11458.07
0,0,1,0,29,12,1,0,1,0,9796.334,12532.26
0,0,1,0,23,12,1,0,1,0,9796.334,12532.26
0,0,1,0,26,14,0,0,1,0,9796.334,13427.42
0,0,1,0,20,12,0,0,1,0,9796.334,13427.42
0,0,1,0,27,12,1,0,1,0,9796.334,14322.58
0,0,1,0,24,12,1,0,1,0,9796.334,14322.58
0,0,1,0,24,17,0,0,0,0,9796.334,16112.9
0,0,1,0,21,13,0,0,0,0,9796.334,16112.9
0,0,1,0,25,12,1,0,1,0,9796.334,21483.87
0,0,1,0,30,12,1,0,1,0,9796.334,25064.52
0,0,1,0,26,12,1,0,0,0,9913.89,10741.93
0,0,1,0,22,12,0,0,0,0,9951.116,14322.58
0,0,1,0,47,12,0,0,1,0,9968.749,10523.52
0,0,1,0,22,12,0,0,0,0,9992.261,15754.84
0,0,1,0,31,12,1,0,1,0,10188.19,8951.613
0,0,1,0,35,12,0,0,1,0,10188.19,9309.678
0,0,1,0,49,12,0,0,1,0,10231.29,11082.1
0,0,1,0,25,13,1,0,0,0,10246.96,15396.77
0,0,1,0,23,12,0,0,1,0,10290.07,10562.9
0,0,1,0,25,17,0,0,1,0,10384.11,22004.86
0,0,1,0,23,16,0,0,1,0,10384.11,26854.84
0,0,1,0,34,17,0,0,0,0,10580.04,7161.291
0,0,1,0,21,12,0,0,1,0,10580.04,8056.452
0,0,1,0,27,12,1,0,0,0,10623.14,3222.581
0,0,1,0,23,12,0,0,1,0,10775.97,5370.968
0,0,1,0,23,12,0,0,1,0,10775.97,7161.291
0,0,1,0,32,17,0,0,0,0,10775.97,7161.291
0,0,1,0,27,12,1,0,1,0,10775.97,8951.613
0,0,1,0,24,12,1,0,0,0,10775.97,9309.678
0,0,1,0,34,12,0,0,1,0,10775.97,11637.1
0,0,1,0,29,12,0,0,1,0,10775.97,12532.26
0,0,1,0,28,14,0,0,1,0,10775.97,13427.42
0,0,1,0,18,12,0,0,0,0,10775.97,14322.58
0,0,1,0,20,12,1,0,0,0,10775.97,16372.5
0,0,1,0,25,13,0,0,1,0,10775.97,16739.52
0,0,1,0,23,12,1,0,1,0,10775.97,20481.29
0,0,1,0,26,17,0,0,1,0,10775.97,29182.26
0,0,1,0,24,12,0,0,0,0,10873.93,15754.84
0,0,1,0,23,12,0,0,1,0,10971.89,10204.84
0,0,1,0,23,16,0,0,0,0,10971.89,18798.39
0,0,1,0,26,12,1,0,1,0,11167.82,1074.193
0,0,1,0,46,12,0,0,1,0,11167.82,7161.291
0,0,1,0,23,12,1,0,1,0,11167.82,7812.968
0,0,1,0,41,12,0,0,1,0,11167.82,10741.93
0,0,1,0,19,12,0,0,1,0,11201.13,14143.55
0,0,1,0,29,12,0,0,1,0,11259.91,9041.129
0,0,1,0,24,12,1,0,0,0,11285.38,13069.36
0,0,1,0,23,12,1,0,0,0,11328.48,2685.484
0,0,1,0,22,12,0,0,1,0,11363.75,4654.839
0,0,1,0,21,12,0,0,0,0,11363.75,9667.742
0,0,1,0,27,12,0,0,1,0,11363.75,12532.26
0,0,1,0,37,12,0,0,1,0,11430.36,11372.13
0,0,1,0,44,12,0,0,1,0,11559.67,7340.323
0,0,1,0,38,16,0,0,1,0,11559.67,7877.419
0,0,1,0,34,12,0,0,1,0,11755.6,0
0,0,1,0,49,12,0,0,0,0,11755.6,0
0,0,1,0,23,12,0,0,1,0,11755.6,0
0,0,1,0,28,14,1,0,1,0,11755.6,0
0,0,1,0,43,12,0,0,1,0,11755.6,0
0,0,1,0,28,16,0,0,0,0,11755.6,6445.161
0,0,1,0,29,12,1,0,1,0,11755.6,9846.774
0,0,1,0,53,12,0,0,1,0,11755.6,9893.322
0,0,1,0,21,12,0,0,1,0,11755.6,10204.84
0,0,1,0,24,13,1,0,1,0,11755.6,10741.93
0,0,1,0,21,12,0,0,1,0,11755.6,10741.93
0,0,1,0,24,12,0,0,1,0,11755.6,11074.93
0,0,1,0,21,12,0,0,0,0,11755.6,11637.1
0,0,1,0,23,14,0,0,1,0,11755.6,11637.1
0,0,1,0,28,12,0,0,1,0,11755.6,12532.26
0,0,1,0,28,12,0,0,1,0,11755.6,12532.26
0,0,1,0,25,17,0,0,1,0,11755.6,12621.77
0,0,1,0,23,13,0,0,1,0,11755.6,13427.42
0,0,1,0,30,12,0,0,1,0,11755.6,13635.1
0,0,1,0,23,12,0,0,1,0,11755.6,13785.48
0,0,1,0,26,12,0,0,1,0,11755.6,14322.58
0,0,1,0,21,12,1,0,1,0,11755.6,14322.58
0,0,1,0,26,12,0,0,1,0,11755.6,14322.58
0,0,1,0,25,12,1,0,1,0,11755.6,14322.58
0,0,1,0,22,12,0,0,1,0,11755.6,14465.81
0,0,1,0,28,16,0,0,1,0,11755.6,15217.74
0,0,1,0,22,13,1,0,1,0,11755.6,15217.74
0,0,1,0,24,16,0,0,1,0,11755.6,16112.9
0,0,1,0,27,15,1,0,0,0,11755.6,16744.89
0,0,1,0,19,12,0,0,0,0,11755.6,19335.48
0,0,1,0,38,14,0,0,1,0,11755.6,19693.55
0,0,1,0,38,14,0,0,0,0,11755.6,21483.87
0,0,1,0,45,12,0,0,1,0,11771.28,11270.08
0,0,1,0,26,12,1,0,1,0,11775.19,14150.71
0,0,1,0,31,16,0,0,1,0,11784.99,9846.774
0,0,1,0,25,13,1,0,1,0,11931.93,13824.87
0,0,1,0,25,14,0,0,1,0,11973.08,14322.58
0,0,1,0,22,12,0,0,1,0,12051.45,16025.18
0,0,1,0,36,12,0,0,1,0,12147.45,13964.52
0,0,1,0,27,12,0,0,1,0,12147.45,14322.58
0,0,1,0,33,12,0,0,1,0,12147.45,16112.9
0,0,1,0,27,12,0,0,1,0,12147.45,23274.19
0,0,1,0,30,12,1,0,1,0,12225.83,10741.93
0,0,1,0,46,12,0,0,1,0,12343.38,11637.1
0,0,1,0,23,14,0,0,1,0,12343.38,12532.26
0,0,1,0,25,16,0,0,1,0,12343.38,13606.45
0,0,1,0,27,14,0,0,1,0,12419.79,16829.03
0,0,1,0,49,16,0,0,1,0,12504.04,12353.23
0,0,1,0,22,12,0,0,1,0,12539.31,12532.26
0,0,1,0,28,16,0,0,1,0,12572.62,21483.87
0,0,1,0,24,12,1,0,1,0,12658.82,19693.55
0,0,1,0,37,17,1,0,1,0,12735.23,1306.936
0,0,1,0,22,13,0,0,0,0,12735.23,12532.26
0,0,1,0,23,17,0,0,0,0,12735.23,14322.58
0,0,1,0,23,12,1,0,0,0,12735.23,14322.58
0,0,1,0,26,12,0,0,1,0,12735.23,14322.58
0,0,1,0,22,12,0,0,0,0,12735.23,16112.9
0,0,1,0,31,14,0,0,1,0,12735.23,17724.19
0,0,1,0,31,14,0,0,1,0,12735.23,17724.19
0,0,1,0,54,12,0,0,1,0,12735.23,17894.27
0,0,1,0,25,16,1,0,1,0,12735.23,18261.29
0,0,1,0,28,12,1,0,1,0,12735.23,19693.55
0,0,1,0,19,13,0,0,1,0,12735.23,19693.55
0,0,1,0,26,17,0,0,1,0,12735.23,25064.52
0,0,1,0,28,12,0,0,1,0,12813.61,7161.291
0,0,1,0,20,12,0,0,1,0,12931.16,2363.226
0,0,1,0,26,12,0,0,1,0,12931.16,11100
0,0,1,0,25,17,0,0,1,0,12935.08,22379.03
0,0,1,0,24,12,0,0,1,0,13029.12,13964.52
0,0,1,0,22,12,0,0,1,0,13127.09,8951.613
0,0,1,0,27,17,0,0,1,0,13127.09,10741.93
0,0,1,0,26,12,0,0,1,0,13127.09,12174.19
0,0,1,0,27,12,1,0,1,0,13127.09,12353.23
0,0,1,0,19,12,0,0,1,0,13127.09,12532.26
0,0,1,0,29,17,0,0,1,0,13127.09,19693.55
0,0,1,0,20,12,0,0,1,0,13244.64,8772.581
0,0,1,0,25,12,0,0,1,0,13291.67,14202.63
0,0,1,0,29,16,0,0,1,0,13323.01,5370.968
0,0,1,0,23,14,0,0,0,0,13323.01,12174.19
0,0,1,0,28,12,0,0,1,0,13323.01,12532.26
0,0,1,0,30,14,0,0,1,0,13323.01,14322.58
0,0,1,0,26,16,1,0,1,0,13323.01,19693.55
0,0,1,0,24,12,0,1,1,0,13493.47,16470.97
0,0,1,0,22,12,1,0,1,0,13518.94,13427.42
0,0,1,0,27,12,0,0,1,0,13597.31,15833.61
0,0,1,0,22,12,1,0,1,0,13665.89,17903.23
0,0,1,0,42,13,0,0,1,0,13701.15,0
0,0,1,0,22,12,1,0,1,0,13714.87,0
0,0,1,0,47,12,0,0,1,0,13714.87,0
0,0,1,0,26,12,0,0,1,0,13714.87,716.129
0,0,1,0,21,12,0,0,1,0,13714.87,3222.581
0,0,1,0,25,16,0,0,0,0,13714.87,6042.339
0,0,1,0,25,12,1,0,1,0,13714.87,8235.484
0,0,1,0,23,12,0,0,0,0,13714.87,10741.93
0,0,1,0,33,12,1,0,0,0,13714.87,11100
0,0,1,0,55,16,1,0,1,0,13714.87,11995.16
0,0,1,0,47,12,1,0,1,0,13714.87,12433.79
0,0,1,0,20,12,1,0,1,0,13714.87,12532.26
0,0,1,0,26,12,1,0,1,0,13714.87,12532.26
0,0,1,0,31,12,0,0,1,0,13714.87,12532.26
0,0,1,0,30,12,0,0,1,0,13714.87,12532.26
0,0,1,0,21,12,1,0,0,0,13714.87,13339.69
0,0,1,0,28,17,0,0,1,0,13714.87,13427.42
0,0,1,0,24,12,0,0,1,0,13714.87,13427.42
0,0,1,0,28,12,0,0,1,0,13714.87,13606.45
0,0,1,0,23,12,0,0,0,0,13714.87,14322.58
0,0,1,0,35,12,0,0,0,0,13714.87,15038.71
0,0,1,0,27,14,0,0,1,0,13714.87,15217.74
0,0,1,0,23,12,0,0,1,0,13714.87,15754.84
0,0,1,0,24,12,1,0,1,0,13714.87,16112.9
0,0,1,0,24,12,0,0,1,0,13714.87,16112.9
0,0,1,0,39,12,1,0,1,0,13714.87,17008.06
0,0,1,0,33,12,0,0,1,0,13714.87,18082.26
0,0,1,0,45,14,0,0,1,0,13714.87,19102.74
0,0,1,0,45,14,0,0,1,0,13714.87,19102.74
0,0,1,0,27,12,1,0,1,0,13714.87,19425
0,0,1,0,45,17,0,0,1,0,13714.87,23095.16
0,0,1,0,23,16,0,0,0,0,13714.87,25601.61
0,0,1,0,26,17,0,0,1,0,13714.87,29540.32
0,0,1,0,27,14,1,0,0,0,13812.83,17036.71
0,0,1,0,21,14,0,0,1,0,13832.42,8777.951
0,0,1,0,20,12,0,0,1,0,13902.96,14322.58
0,0,1,0,29,12,0,0,1,0,13910.79,7161.291
0,0,1,0,22,12,0,1,1,0,13910.79,8611.451
0,0,1,0,24,12,0,0,0,0,13910.79,13427.42
0,0,1,0,27,12,0,0,1,0,13910.79,14859.68
0,0,1,0,23,12,0,0,1,0,14063.62,11100
0,0,1,0,24,16,0,0,1,0,14067.54,24706.45
0,0,1,0,23,16,0,0,0,0,14106.72,6266.129
0,0,1,0,33,14,0,0,1,0,14106.72,14322.58
0,0,1,0,21,12,0,0,0,0,14106.72,17903.23
0,0,1,0,23,12,0,0,1,0,14106.72,23453.23
0,0,1,0,20,12,1,0,1,0,14322.24,17903.23
0,0,1,0,24,12,0,0,1,0,14373.18,19693.55
0,0,1,0,29,12,1,0,1,0,14392.77,15396.77
0,0,1,0,34,12,0,0,1,0,14498.57,14322.58
0,0,1,0,44,12,0,0,1,0,14498.57,14424.63
0,0,1,0,23,12,0,0,1,0,14498.57,19335.48
0,0,1,0,26,14,1,0,1,0,14506.41,17187.1
0,0,1,0,51,12,0,0,1,0,14533.84,19245.97
0,0,1,0,41,12,0,0,1,0,14684.71,23274.19
0,0,1,0,37,13,0,0,1,0,14694.5,8951.613
0,0,1,0,26,16,0,0,1,0,14694.5,11637.1
0,0,1,0,24,12,1,0,1,0,14694.5,11816.13
0,0,1,0,22,14,1,0,1,0,14694.5,12532.26
0,0,1,0,27,12,1,0,1,0,14694.5,13427.42
0,0,1,0,23,13,0,0,1,0,14694.5,14322.58
0,0,1,0,27,12,0,0,1,0,14694.5,14322.58
0,0,1,0,28,12,1,0,1,0,14694.5,14859.68
0,0,1,0,21,12,0,0,1,0,14694.5,15217.74
0,0,1,0,28,12,0,0,1,0,14694.5,15933.87
0,0,1,0,22,13,0,0,1,0,14694.5,16112.9
0,0,1,0,20,12,0,0,1,0,14694.5,16112.9
0,0,1,0,24,16,0,0,1,0,14694.5,16470.97
0,0,1,0,22,12,0,0,1,0,14694.5,16829.03
0,0,1,0,27,12,0,1,1,0,14694.5,16829.03
0,0,1,0,35,12,1,0,1,0,14694.5,17187.1
0,0,1,0,23,16,0,0,1,0,14694.5,19693.55
0,0,1,0,22,16,0,0,1,0,14694.5,19693.55
0,0,1,0,23,16,0,0,1,0,14694.5,23274.19
0,0,1,0,20,12,0,0,1,0,14694.5,26854.84
0,0,1,0,22,12,1,0,1,0,14790.5,14680.64
0,0,1,0,24,12,0,0,1,0,14890.43,719.7097
0,0,1,0,26,12,0,0,1,0,14890.43,10741.93
0,0,1,0,42,12,1,0,1,0,14988.39,11185.93
0,0,1,0,28,15,0,0,1,0,15082.44,18619.36
0,0,1,0,24,13,0,0,1,0,15282.28,14322.58
0,0,1,0,50,12,0,0,1,0,15282.28,14322.58
0,0,1,0,50,12,0,0,1,0,15282.28,14322.58
0,0,1,0,28,13,0,0,1,0,15282.28,14322.58
0,0,1,0,25,12,0,0,1,0,15282.28,16112.9
0,0,1,0,31,12,1,0,0,0,15282.28,17903.23
0,0,1,0,32,16,1,0,1,0,15282.28,19693.55
0,0,1,0,22,12,0,0,1,0,15282.28,19693.55
0,0,1,0,22,13,1,0,1,0,15403.76,14320.79
0,0,1,0,26,12,1,0,1,0,15411.59,8951.613
0,0,1,0,22,12,0,0,1,0,15478.21,8951.613
0,0,1,0,29,12,0,0,0,0,15478.21,14370.92
0,0,1,0,53,17,0,0,1,0,15478.21,16399.36
0,0,1,0,25,12,0,0,1,0,15478.21,17724.19
0,0,1,0,26,12,1,0,1,0,15478.21,18175.36
0,0,1,0,24,16,0,0,0,0,15587.93,19505.56
0,0,1,0,27,17,0,0,0,0,15674.13,0
0,0,1,0,46,12,0,0,1,0,15674.13,734.0323
0,0,1,0,25,12,1,0,1,0,15674.13,3738.194
0,0,1,0,21,13,0,0,0,0,15674.13,4946.661
0,0,1,0,37,12,0,0,1,0,15674.13,8951.613
0,0,1,0,37,12,0,0,1,0,15674.13,8951.613
0,0,1,0,28,15,1,0,1,0,15674.13,9452.903
0,0,1,0,22,12,0,0,0,0,15674.13,10741.93
0,0,1,0,22,12,0,0,0,0,15674.13,11637.1
0,0,1,0,27,12,0,0,1,0,15674.13,12532.26
0,0,1,0,21,13,1,0,1,0,15674.13,12532.26
0,0,1,0,49,16,0,0,1,0,15674.13,12890.32
0,0,1,0,26,12,0,0,1,0,15674.13,13427.42
0,0,1,0,33,14,0,0,1,0,15674.13,13427.42
0,0,1,0,28,15,0,0,1,0,15674.13,13785.48
0,0,1,0,29,17,0,0,1,0,15674.13,14143.55
0,0,1,0,54,16,1,0,1,0,15674.13,14322.58
0,0,1,0,25,14,0,1,1,0,15674.13,14322.58
0,0,1,0,32,12,0,0,1,0,15674.13,14322.58
0,0,1,0,40,12,0,0,1,0,15674.13,14322.58
0,0,1,0,40,12,0,0,1,0,15674.13,14322.58
0,0,1,0,27,16,0,0,1,0,15674.13,14322.58
0,0,1,0,24,12,0,0,1,0,15674.13,14680.64
0,0,1,0,43,12,0,0,1,0,15674.13,14680.64
0,0,1,0,25,16,0,0,1,0,15674.13,15217.74
0,0,1,0,26,12,1,0,1,0,15674.13,15217.74
0,0,1,0,34,12,1,0,1,0,15674.13,15754.84
0,0,1,0,21,13,0,0,1,0,15674.13,15933.87
0,0,1,0,21,12,1,0,1,0,15674.13,16112.9
0,0,1,0,23,12,1,0,1,0,15674.13,16202.42
0,0,1,0,26,12,0,0,1,0,15674.13,16470.97
0,0,1,0,28,14,0,0,1,0,15674.13,16757.42
0,0,1,0,26,17,0,0,1,0,15674.13,16829.03
0,0,1,0,20,14,0,0,0,0,15674.13,17008.06
0,0,1,0,26,12,1,0,1,0,15674.13,17983.79
0,0,1,0,21,12,1,0,1,0,15674.13,19693.55
0,0,1,0,41,12,0,0,1,0,15674.13,19693.55
0,0,1,0,28,16,0,0,1,0,15674.13,19693.55
0,0,1,0,23,16,0,0,0,0,15674.13,21483.87
0,0,1,0,22,12,0,0,1,0,15674.13,22916.13
0,0,1,0,27,14,0,1,0,0,15674.13,23274.19
0,0,1,0,26,16,0,0,1,0,15674.13,23274.19
0,0,1,0,54,12,0,0,1,0,15674.13,25064.52
0,0,1,0,54,12,0,0,1,0,15674.13,25064.52
0,0,1,0,54,12,1,0,0,0,15674.13,25064.52
0,0,1,0,37,16,0,0,0,0,15674.13,26854.84
0,0,1,0,32,13,0,0,1,0,15674.13,30435.48
0,0,1,0,29,12,0,0,1,0,15678.05,17487.87
0,0,1,0,22,13,0,0,1,0,15870.06,15826.45
0,0,1,0,23,12,1,0,1,0,15870.06,30435.48
0,0,1,0,36,12,0,0,1,0,15873.98,12727.4
0,0,1,0,21,13,0,0,1,0,15960.19,21483.87
0,0,1,0,21,12,0,0,1,0,15987.62,16291.93
0,0,1,0,26,12,1,0,1,0,15987.62,17903.23
0,0,1,0,28,12,1,0,1,0,15987.62,19693.55
0,0,1,0,43,12,0,0,1,0,15989.58,14322.58
0,0,1,0,27,12,1,0,1,0,16011.13,16112.9
0,0,1,0,36,17,0,0,0,0,16015.05,30793.55
0,0,1,0,23,12,0,0,1,0,16065.99,4833.871
0,0,1,0,31,12,0,0,1,0,16065.99,15038.71
0,0,1,0,25,14,0,0,1,0,16065.99,15217.74
0,0,1,0,35,12,1,0,1,0,16065.99,16086.05
0,0,1,0,23,16,0,0,1,0,16065.99,16829.03
0,0,1,0,21,12,0,0,1,0,16065.99,20588.71
0,0,1,0,22,12,0,0,0,0,16230.57,9846.774
0,0,1,0,36,12,1,0,1,0,16261.91,21304.84
0,0,1,0,21,12,0,0,1,0,16306.98,18529.84
0,0,1,0,28,12,0,0,1,0,16393.19,13298.52
0,0,1,0,24,12,0,1,1,0,16457.84,8951.613
0,0,1,0,30,12,0,0,0,0,16457.84,14680.64
0,0,1,0,44,12,0,0,1,0,16457.84,16112.9
0,0,1,0,30,12,0,0,1,0,16457.84,16650
0,0,1,0,34,12,0,0,1,0,16457.84,16829.03
0,0,1,0,26,16,0,0,1,0,16457.84,21483.87
0,0,1,0,23,16,0,0,1,0,16457.84,21483.87
0,0,1,0,20,12,0,0,0,0,16497.03,19604.03
0,0,1,0,26,13,0,0,0,0,16653.77,3580.645
0,0,1,0,21,12,1,0,1,0,16653.77,9846.774
0,0,1,0,25,12,0,0,1,0,16653.77,12181.36
0,0,1,0,23,15,0,0,1,0,16653.77,13427.42
0,0,1,0,25,12,1,0,0,0,16653.77,14859.68
0,0,1,0,28,16,0,0,1,0,16653.77,15396.77
0,0,1,0,38,14,0,0,1,0,16653.77,16112.9
0,0,1,0,29,17,0,0,1,0,16653.77,16112.9
0,0,1,0,24,17,0,0,1,0,16653.77,16650
0,0,1,0,25,16,1,0,1,0,16653.77,17008.06
0,0,1,0,55,12,0,0,1,0,16653.77,17545.16
0,0,1,0,30,14,0,0,1,0,16653.77,17545.16
0,0,1,0,21,12,0,0,0,0,16653.77,17903.23
0,0,1,0,26,12,0,0,1,0,16653.77,17903.23
0,0,1,0,34,12,0,0,1,0,16653.77,19532.42
0,0,1,0,22,12,0,0,1,0,16653.77,19693.55
0,0,1,0,22,16,0,0,0,0,16653.77,22737.1
0,0,1,0,27,15,0,0,0,0,16653.77,23274.19
0,0,1,0,26,12,0,0,0,0,16653.77,23274.19
0,0,1,0,26,16,0,0,1,0,16653.77,24706.45
0,0,1,0,24,14,1,0,1,0,16653.77,28466.13
0,0,1,0,26,14,1,0,0,0,16667.48,21483.87
0,0,1,0,23,12,1,0,1,0,16708.63,10491.29
0,0,1,0,28,14,0,0,0,0,16849.7,12174.19
0,0,1,0,21,12,0,0,1,0,16849.7,15396.77
0,0,1,0,30,12,0,0,1,0,16849.7,17366.13
0,0,1,0,24,12,0,0,1,0,16849.7,18619.36
0,0,1,0,51,12,0,0,1,0,16849.7,19693.55
0,0,1,0,21,14,0,0,0,0,16849.7,19693.55
0,0,1,0,22,14,1,0,1,0,16849.7,21125.81
0,0,1,0,24,12,0,0,1,0,16884.96,9311.468
0,0,1,0,23,15,0,0,1,0,16955.49,20844.73
0,0,1,0,26,14,0,0,1,0,17045.62,25064.52
0,0,1,0,45,12,0,0,1,0,17104.4,16381.45
0,0,1,0,46,13,0,0,1,0,17241.55,15754.84
0,0,1,0,29,12,0,0,1,0,17241.55,19686.39
0,0,1,0,26,14,0,0,1,0,17241.55,20588.71
0,0,1,0,27,16,0,0,1,0,17241.55,24885.48
0,0,1,0,26,14,0,0,1,0,17437.47,7161.291
0,0,1,0,20,15,0,0,1,0,17437.47,8056.452
0,0,1,0,23,12,0,0,1,0,17437.47,12532.26
0,0,1,0,30,16,0,0,1,0,17437.47,17867.42
0,0,1,0,24,12,0,0,1,0,17437.47,22379.03
0,0,1,0,23,12,0,0,1,0,17633.4,0
0,0,1,0,34,12,0,0,1,0,17633.4,0
0,0,1,0,24,12,0,1,1,0,17633.4,4848.193
0,0,1,0,43,12,1,0,1,0,17633.4,10741.93
0,0,1,0,28,14,1,0,1,0,17633.4,12532.26
0,0,1,0,20,12,0,0,1,0,17633.4,15217.74
0,0,1,0,23,12,1,0,1,0,17633.4,15217.74
0,0,1,0,27,14,1,0,1,0,17633.4,16112.9
0,0,1,0,53,12,0,0,1,0,17633.4,16112.9
0,0,1,0,28,16,0,0,1,0,17633.4,16112.9
0,0,1,0,26,12,0,0,1,0,17633.4,16112.9
0,0,1,0,25,15,0,0,1,0,17633.4,16112.9
0,0,1,0,29,14,0,0,1,0,17633.4,17187.1
0,0,1,0,26,12,1,0,1,0,17633.4,17416.26
0,0,1,0,55,16,0,0,1,0,17633.4,17903.23
0,0,1,0,22,12,0,1,1,0,17633.4,17903.23
0,0,1,0,33,12,0,0,1,0,17633.4,17903.23
0,0,1,0,34,14,0,1,1,0,17633.4,17903.23
0,0,1,0,24,12,0,0,1,0,17633.4,18440.32
0,0,1,0,24,12,0,0,1,0,17633.4,18750.05
0,0,1,0,26,12,1,0,1,0,17633.4,18798.39
0,0,1,0,45,12,0,0,1,0,17633.4,18798.39
0,0,1,0,22,12,0,0,1,0,17633.4,19693.55
0,0,1,0,55,14,0,0,1,0,17633.4,19693.55
0,0,1,0,24,12,0,0,1,0,17633.4,19693.55
0,0,1,0,23,12,0,0,1,0,17633.4,21546.53
0,0,1,0,24,13,1,0,0,0,17633.4,25064.52
0,0,1,0,31,13,0,0,1,0,17633.4,25064.52
0,0,1,0,43,12,0,0,1,0,17633.4,26854.84
0,0,1,0,43,12,0,0,1,0,17633.4,26854.84
0,0,1,0,23,12,1,0,1,0,17672.59,14322.58
0,0,1,0,22,12,0,0,1,0,17703.94,12532.26
0,0,1,0,30,12,1,0,1,0,17760.75,17366.13
0,0,1,0,28,12,0,0,0,0,17829.33,5012.903
0,0,1,0,28,12,0,0,1,0,17829.33,11100
0,0,1,0,21,12,0,0,0,0,17829.33,12945.82
0,0,1,0,28,13,0,0,1,0,17876.35,15396.77
0,0,1,0,25,14,0,0,1,0,17939.05,14322.58
0,0,1,0,54,12,0,0,1,0,18025.26,18798.39
0,0,1,0,26,16,0,0,1,0,18025.26,19872.58
0,0,1,0,26,16,0,0,1,0,18025.26,23274.19
0,0,1,0,49,13,0,0,1,0,18221.18,17903.23
0,0,1,0,21,13,1,0,0,0,18221.18,21125.81
0,0,1,0,26,16,0,0,1,0,18221.18,22379.03
0,0,1,0,30,12,1,0,1,0,18338.74,25422.58
0,0,1,0,21,13,0,0,1,0,18417.11,8951.613
0,0,1,0,33,12,0,0,1,0,18417.11,12890.32
0,0,1,0,33,12,0,0,1,0,18417.11,14412.1
0,0,1,0,40,12,0,0,1,0,18417.11,17545.16
0,0,1,0,27,16,0,0,1,0,18417.11,18798.39
0,0,1,0,21,12,0,0,1,0,18417.11,19693.55
0,0,1,0,31,12,0,0,1,0,18593.44,14814.92
0,0,1,0,27,14,1,0,1,0,18613.04,0
0,0,1,0,47,17,0,0,1,0,18613.04,10025.81
0,0,1,0,32,12,1,0,1,0,18613.04,16112.9
0,0,1,0,28,12,1,0,0,0,18613.04,17008.06
0,0,1,0,35,14,0,0,1,0,18613.04,19693.55
0,0,1,0,26,14,0,0,1,0,18613.04,19693.55
0,0,1,0,37,12,0,0,1,0,18613.04,21483.87
0,0,1,0,23,12,0,0,0,0,18613.04,23274.19
0,0,1,0,44,12,1,0,1,0,18613.04,23632.26
0,0,1,0,44,12,1,0,1,0,18613.04,23632.26
0,0,1,0,36,12,1,0,1,0,18613.04,25064.52
0,0,1,0,26,12,0,0,1,0,18677.69,18261.29
0,0,1,0,23,14,0,0,1,0,18722.75,21662.9
0,0,1,0,32,13,1,0,1,0,18808.96,14143.55
0,0,1,0,33,12,0,0,0,0,18808.96,16028.76
0,0,1,0,37,12,1,0,1,0,18808.96,16112.9
